<<<<<<< HEAD
Case ID,Activity,type,Start Timestamp,Complete Timestamp,Resource
410,DoneDriverReq,DriverRequest,1/3/2018 15:37,1/3/2018 15:37,System
411,DoneDriverReq,DriverRequest,1/3/2018 15:40,1/3/2018 15:40,System
416,ProcessNextdriverReq,DriverRequest,1/3/2018 15:40,1/3/2018 15:59,Pheobi
418,DoneCarReq,CarRequest,1/3/2018 15:42,1/3/2018 15:42,System
424,ProcessNextCarReq,CarRequest,1/3/2018 15:42,1/3/2018 16:02,Monika
419,DoneCarReq,CarRequest,1/3/2018 15:44,1/3/2018 15:44,System
425,ProcessNextCarReq,CarRequest,1/3/2018 15:44,1/3/2018 16:04,Ross
426,ProcessNextCarReq,CarRequest,1/3/2018 15:51,1/3/2018 16:11,Chandler
423,DoneCarReq,CarRequest,1/3/2018 15:51,1/3/2018 15:51,System
415,DoneDriverReq,DriverRequest,1/3/2018 15:55,1/3/2018 15:55,System
417,ProcessNextdriverReq,DriverRequest,1/3/2018 15:55,1/3/2018 16:14,Joe
420,ProcessNextdriverReq,DriverRequest,1/3/2018 15:59,1/3/2018 16:18,Pheobi
416,DoneDriverReq,DriverRequest,1/3/2018 15:59,1/3/2018 15:59,System
442,NextCall,CarRequest,1/3/2018 16:00,1/3/2018 16:00,System
442,AcceptCarReq,CarRequest,1/3/2018 16:00,1/3/2018 16:00,System
443,NextCall,DriverRequest,1/3/2018 16:01,1/3/2018 16:01,System
443,AcceptDriverReq,DriverRequest,1/3/2018 16:01,1/3/2018 16:20,System
430,ProcessNextCarReq,CarRequest,1/3/2018 16:02,1/3/2018 16:22,Monika
424,DoneCarReq,CarRequest,1/3/2018 16:02,1/3/2018 16:02,System
444,NextCall,CarRequest,1/3/2018 16:03,1/3/2018 16:03,System
444,AcceptCarReq,CarRequest,1/3/2018 16:03,1/3/2018 16:03,System
445,NextCall,CarRequest,1/3/2018 16:04,1/3/2018 16:04,System
445,AcceptCarReq,CarRequest,1/3/2018 16:04,1/3/2018 16:04,System
432,ProcessNextCarReq,CarRequest,1/3/2018 16:04,1/3/2018 16:24,Ross
425,DoneCarReq,CarRequest,1/3/2018 16:04,1/3/2018 16:04,System
446,NextCall,CarRequest,1/3/2018 16:05,1/3/2018 16:05,System
446,AcceptCarReq,CarRequest,1/3/2018 16:05,1/3/2018 16:05,System
447,NextCall,CarRequest,1/3/2018 16:07,1/3/2018 16:07,System
447,AcceptCarReq,CarRequest,1/3/2018 16:07,1/3/2018 16:07,System
448,NextCall,CarRequest,1/3/2018 16:08,1/3/2018 16:08,System
448,AcceptCarReq,CarRequest,1/3/2018 16:08,1/3/2018 16:08,System
449,NextCall,DriverRequest,1/3/2018 16:09,1/3/2018 16:09,System
449,AcceptDriverReq,DriverRequest,1/3/2018 16:09,1/3/2018 16:28,System
450,NextCall,CarRequest,1/3/2018 16:11,1/3/2018 16:11,System
450,AcceptCarReq,CarRequest,1/3/2018 16:11,1/3/2018 16:11,System
426,DoneCarReq,CarRequest,1/3/2018 16:11,1/3/2018 16:11,System
435,ProcessNextCarReq,CarRequest,1/3/2018 16:11,1/3/2018 16:30,Chandler
451,NextCall,CarRequest,1/3/2018 16:12,1/3/2018 16:12,System
451,AcceptCarReq,CarRequest,1/3/2018 16:12,1/3/2018 16:12,System
452,NextCall,CarRequest,1/3/2018 16:13,1/3/2018 16:13,System
452,AcceptCarReq,CarRequest,1/3/2018 16:13,1/3/2018 16:13,System
421,ProcessNextdriverReq,DriverRequest,1/3/2018 16:14,1/3/2018 16:32,Joe
417,DoneDriverReq,DriverRequest,1/3/2018 16:14,1/3/2018 16:14,System
453,NextCall,DriverRequest,1/3/2018 16:15,1/3/2018 16:15,System
453,AcceptDriverReq,DriverRequest,1/3/2018 16:15,1/3/2018 16:33,System
454,NextCall,DriverRequest,1/3/2018 16:16,1/3/2018 16:16,System
454,AcceptDriverReq,DriverRequest,1/3/2018 16:16,1/3/2018 16:34,System
455,NextCall,CarRequest,1/3/2018 16:17,1/3/2018 16:17,System
455,AcceptCarReq,CarRequest,1/3/2018 16:17,1/3/2018 16:17,System
420,DoneDriverReq,DriverRequest,1/3/2018 16:18,1/3/2018 16:18,System
427,ProcessNextdriverReq,DriverRequest,1/3/2018 16:18,1/3/2018 16:36,Pheobi
456,NextCall,CarRequest,1/3/2018 16:19,1/3/2018 16:19,System
456,AcceptCarReq,CarRequest,1/3/2018 16:19,1/3/2018 16:19,System
457,NextCall,CarRequest,1/3/2018 16:20,1/3/2018 16:20,System
457,AcceptCarReq,CarRequest,1/3/2018 16:20,1/3/2018 16:20,System
458,NextCall,CarRequest,1/3/2018 16:21,1/3/2018 16:21,System
458,AcceptCarReq,CarRequest,1/3/2018 16:21,1/3/2018 16:21,System
442,ProcessNextCarReq,CarRequest,1/3/2018 16:22,1/3/2018 16:40,Monika
430,DoneCarReq,CarRequest,1/3/2018 16:22,1/3/2018 16:22,System
459,NextCall,CarRequest,1/3/2018 16:23,1/3/2018 16:23,System
459,AcceptCarReq,CarRequest,1/3/2018 16:23,1/3/2018 16:23,System
444,ProcessNextCarReq,CarRequest,1/3/2018 16:24,1/3/2018 16:42,Ross
432,DoneCarReq,CarRequest,1/3/2018 16:24,1/3/2018 16:24,System
460,NextCall,DriverRequest,1/3/2018 16:24,1/3/2018 16:24,System
460,AcceptDriverReq,DriverRequest,1/3/2018 16:24,1/3/2018 16:42,System
461,NextCall,DriverRequest,1/3/2018 16:25,1/3/2018 16:25,System
461,AcceptDriverReq,DriverRequest,1/3/2018 16:25,1/3/2018 16:44,System
462,NextCall,CarRequest,1/3/2018 16:27,1/3/2018 16:27,System
462,AcceptCarReq,CarRequest,1/3/2018 16:27,1/3/2018 16:27,System
463,NextCall,CarRequest,1/3/2018 16:28,1/3/2018 16:28,System
463,RejectCall,CarRequest,1/3/2018 16:28,1/3/2018 16:28,System
464,NextCall,DriverRequest,1/3/2018 16:29,1/3/2018 16:29,System
464,RejectCall,DriverRequest,1/3/2018 16:29,1/3/2018 16:29,System
435,DoneCarReq,CarRequest,1/3/2018 16:30,1/3/2018 16:30,System
445,ProcessNextCarReq,CarRequest,1/3/2018 16:30,1/3/2018 16:48,Chandler
465,NextCall,CarRequest,1/3/2018 16:31,1/3/2018 16:31,System
465,RejectCall,CarRequest,1/3/2018 16:31,1/3/2018 16:31,System
466,NextCall,DriverRequest,1/3/2018 16:32,1/3/2018 16:32,System
466,RejectCall,DriverRequest,1/3/2018 16:32,1/3/2018 16:32,System
421,DoneDriverReq,DriverRequest,1/3/2018 16:32,1/3/2018 16:32,System
429,ProcessNextdriverReq,DriverRequest,1/3/2018 16:32,1/3/2018 16:51,Joe
467,NextCall,CarRequest,1/3/2018 16:33,1/3/2018 16:33,System
467,RejectCall,CarRequest,1/3/2018 16:33,1/3/2018 16:33,System
468,NextCall,CarRequest,1/3/2018 16:35,1/3/2018 16:35,System
468,AcceptCarReq,CarRequest,1/3/2018 16:35,1/3/2018 16:35,System
427,DoneDriverReq,DriverRequest,1/3/2018 16:36,1/3/2018 16:36,System
433,ProcessNextdriverReq,DriverRequest,1/3/2018 16:36,1/3/2018 16:54,Pheobi
469,NextCall,CarRequest,1/3/2018 16:36,1/3/2018 16:36,System
469,RejectCall,CarRequest,1/3/2018 16:36,1/3/2018 16:36,System
470,NextCall,DriverRequest,1/3/2018 16:37,1/3/2018 16:37,System
470,RejectCall,DriverRequest,1/3/2018 16:37,1/3/2018 16:37,System
471,NextCall,CarRequest,1/3/2018 16:39,1/3/2018 16:39,System
471,AcceptCarReq,CarRequest,1/3/2018 16:39,1/3/2018 16:39,System
442,DoneCarReq,CarRequest,1/3/2018 16:40,1/3/2018 16:40,System
446,ProcessNextCarReq,CarRequest,1/3/2018 16:40,1/3/2018 16:58,Monika
472,NextCall,DriverRequest,1/3/2018 16:40,1/3/2018 16:40,System
472,RejectCall,DriverRequest,1/3/2018 16:40,1/3/2018 16:40,System
473,NextCall,DriverRequest,1/3/2018 16:41,1/3/2018 16:41,System
473,AcceptDriverReq,DriverRequest,1/3/2018 16:41,1/3/2018 17:00,System
447,ProcessNextCarReq,CarRequest,1/3/2018 16:42,1/3/2018 17:00,Ross
444,DoneCarReq,CarRequest,1/3/2018 16:42,1/3/2018 16:42,System
474,NextCall,CarRequest,1/3/2018 16:43,1/3/2018 16:43,System
474,AcceptCarReq,CarRequest,1/3/2018 16:43,1/3/2018 16:43,System
475,NextCall,CarRequest,1/3/2018 16:44,1/3/2018 16:44,System
475,RejectCall,CarRequest,1/3/2018 16:44,1/3/2018 16:44,System
476,NextCall,CarRequest,1/3/2018 16:45,1/3/2018 16:45,System
476,RejectCall,CarRequest,1/3/2018 16:45,1/3/2018 16:45,System
477,NextCall,DriverRequest,1/3/2018 16:47,1/3/2018 16:47,System
477,AcceptDriverReq,DriverRequest,1/3/2018 16:47,1/3/2018 17:05,System
448,ProcessNextCarReq,CarRequest,1/3/2018 16:48,1/3/2018 17:06,Chandler
445,DoneCarReq,CarRequest,1/3/2018 16:48,1/3/2018 16:48,System
478,NextCall,CarRequest,1/3/2018 16:48,1/3/2018 16:48,System
478,AcceptCarReq,CarRequest,1/3/2018 16:48,1/3/2018 16:48,System
479,NextCall,DriverRequest,1/3/2018 16:49,1/3/2018 16:49,System
479,AcceptDriverReq,DriverRequest,1/3/2018 16:49,1/3/2018 17:08,System
429,DoneDriverReq,DriverRequest,1/3/2018 16:51,1/3/2018 16:51,System
438,ProcessNextdriverReq,DriverRequest,1/3/2018 16:51,1/3/2018 17:09,Joe
480,NextCall,CarRequest,1/3/2018 16:51,1/3/2018 16:51,System
480,RejectCall,CarRequest,1/3/2018 16:51,1/3/2018 16:51,System
481,NextCall,CarRequest,1/3/2018 16:52,1/3/2018 16:52,System
481,AcceptCarReq,CarRequest,1/3/2018 16:52,1/3/2018 16:52,System
482,NextCall,DriverRequest,1/3/2018 16:53,1/3/2018 16:53,System
482,AcceptDriverReq,DriverRequest,1/3/2018 16:53,1/3/2018 17:12,System
433,DoneDriverReq,DriverRequest,1/3/2018 16:54,1/3/2018 16:54,System
439,ProcessNextdriverReq,DriverRequest,1/3/2018 16:54,1/3/2018 17:13,Pheobi
483,NextCall,CarRequest,1/3/2018 16:55,1/3/2018 16:55,System
483,RejectCall,CarRequest,1/3/2018 16:55,1/3/2018 16:55,System
484,NextCall,CarRequest,1/3/2018 16:56,1/3/2018 16:56,System
484,RejectCall,CarRequest,1/3/2018 16:56,1/3/2018 16:56,System
485,NextCall,DriverRequest,1/3/2018 16:57,1/3/2018 16:57,System
485,RejectCall,DriverRequest,1/3/2018 16:57,1/3/2018 16:57,System
450,ProcessNextCarReq,CarRequest,1/3/2018 16:58,1/3/2018 17:16,Monika
446,DoneCarReq,CarRequest,1/3/2018 16:58,1/3/2018 16:58,System
486,NextCall,CarRequest,1/3/2018 16:59,1/3/2018 16:59,System
486,AcceptCarReq,CarRequest,1/3/2018 16:59,1/3/2018 16:59,System
451,ProcessNextCarReq,CarRequest,1/3/2018 17:00,1/3/2018 17:17,Ross
447,DoneCarReq,CarRequest,1/3/2018 17:00,1/3/2018 17:00,System
448,DoneCarReq,CarRequest,1/3/2018 17:06,1/3/2018 17:06,System
452,ProcessNextCarReq,CarRequest,1/3/2018 17:06,1/3/2018 17:24,Chandler
443,ProcessNextdriverReq,DriverRequest,1/3/2018 17:09,1/3/2018 17:27,Joe
438,DoneDriverReq,DriverRequest,1/3/2018 17:09,1/3/2018 17:09,System
449,ProcessNextdriverReq,DriverRequest,1/3/2018 17:13,1/3/2018 17:31,Pheobi
439,DoneDriverReq,DriverRequest,1/3/2018 17:13,1/3/2018 17:13,System
455,ProcessNextCarReq,CarRequest,1/3/2018 17:16,1/3/2018 17:34,Monika
450,DoneCarReq,CarRequest,1/3/2018 17:16,1/3/2018 17:16,System
451,DoneCarReq,CarRequest,1/3/2018 17:17,1/3/2018 17:17,System
456,ProcessNextCarReq,CarRequest,1/3/2018 17:17,1/3/2018 17:36,Ross
457,ProcessNextCarReq,CarRequest,1/3/2018 17:24,1/3/2018 17:42,Chandler
452,DoneCarReq,CarRequest,1/3/2018 17:24,1/3/2018 17:24,System
453,ProcessNextdriverReq,DriverRequest,1/3/2018 17:27,1/3/2018 17:46,Joe
443,DoneDriverReq,DriverRequest,1/3/2018 17:27,1/3/2018 17:27,System
449,DoneDriverReq,DriverRequest,1/3/2018 17:31,1/3/2018 17:31,System
454,ProcessNextdriverReq,DriverRequest,1/3/2018 17:31,1/3/2018 17:50,Pheobi
458,ProcessNextCarReq,CarRequest,1/3/2018 17:34,1/3/2018 17:52,Monika
455,DoneCarReq,CarRequest,1/3/2018 17:34,1/3/2018 17:34,System
456,DoneCarReq,CarRequest,1/3/2018 17:36,1/3/2018 17:36,System
459,ProcessNextCarReq,CarRequest,1/3/2018 17:36,1/3/2018 17:54,Ross
462,ProcessNextCarReq,CarRequest,1/3/2018 17:42,1/3/2018 18:01,Chandler
457,DoneCarReq,CarRequest,1/3/2018 17:42,1/3/2018 17:42,System
460,ProcessNextdriverReq,DriverRequest,1/3/2018 17:46,1/3/2018 18:05,Joe
453,DoneDriverReq,DriverRequest,1/3/2018 17:46,1/3/2018 17:46,System
461,ProcessNextdriverReq,DriverRequest,1/3/2018 17:50,1/3/2018 18:10,Pheobi
454,DoneDriverReq,DriverRequest,1/3/2018 17:50,1/3/2018 17:50,System
468,ProcessNextCarReq,CarRequest,1/3/2018 17:52,1/3/2018 18:11,Monika
458,DoneCarReq,CarRequest,1/3/2018 17:52,1/3/2018 17:52,System
459,DoneCarReq,CarRequest,1/3/2018 17:54,1/3/2018 17:54,System
471,ProcessNextCarReq,CarRequest,1/3/2018 17:54,1/3/2018 18:14,Ross
487,NextCall,CarRequest,1/3/2018 18:00,1/3/2018 18:00,System
487,AcceptCarReq,CarRequest,1/3/2018 18:00,1/3/2018 18:00,System
474,ProcessNextCarReq,CarRequest,1/3/2018 18:01,1/3/2018 18:21,Chandler
462,DoneCarReq,CarRequest,1/3/2018 18:01,1/3/2018 18:01,System
460,DoneDriverReq,DriverRequest,1/3/2018 18:05,1/3/2018 18:05,System
473,ProcessNextdriverReq,DriverRequest,1/3/2018 18:05,1/3/2018 18:25,Joe
461,DoneDriverReq,DriverRequest,1/3/2018 18:10,1/3/2018 18:10,System
477,ProcessNextdriverReq,DriverRequest,1/3/2018 18:10,1/3/2018 18:31,Pheobi
478,ProcessNextCarReq,CarRequest,1/3/2018 18:11,1/3/2018 18:32,Monika
468,DoneCarReq,CarRequest,1/3/2018 18:11,1/3/2018 18:11,System
481,ProcessNextCarReq,CarRequest,1/3/2018 18:14,1/3/2018 18:35,Ross
471,DoneCarReq,CarRequest,1/3/2018 18:14,1/3/2018 18:14,System
486,ProcessNextCarReq,CarRequest,1/3/2018 18:21,1/3/2018 18:44,Chandler
474,DoneCarReq,CarRequest,1/3/2018 18:21,1/3/2018 18:21,System
473,DoneDriverReq,DriverRequest,1/3/2018 18:25,1/3/2018 18:25,System
479,ProcessNextdriverReq,DriverRequest,1/3/2018 18:25,1/3/2018 18:49,Joe
482,ProcessNextdriverReq,DriverRequest,1/3/2018 18:31,1/3/2018 18:58,Pheobi
477,DoneDriverReq,DriverRequest,1/3/2018 18:31,1/3/2018 18:31,System
487,ProcessNextCarReq,CarRequest,1/3/2018 18:32,1/3/2018 18:59,Monika
478,DoneCarReq,CarRequest,1/3/2018 18:32,1/3/2018 18:32,System
481,DoneCarReq,CarRequest,1/3/2018 18:35,1/3/2018 18:35,System
486,DoneCarReq,CarRequest,1/3/2018 18:44,1/3/2018 18:44,System
479,DoneDriverReq,DriverRequest,1/3/2018 18:49,1/3/2018 18:49,System
482,DoneDriverReq,DriverRequest,1/3/2018 18:58,1/3/2018 18:58,System
487,DoneCarReq,CarRequest,1/3/2018 18:59,1/3/2018 18:59,System
488,NextCall,CarRequest,1/4/2018 8:03,1/4/2018 8:03,System
488,AcceptCarReq,CarRequest,1/4/2018 8:03,1/4/2018 8:03,System
488,ProcessNextCarReq,CarRequest,1/4/2018 8:03,1/4/2018 8:30,Ross
489,NextCall,CarRequest,1/4/2018 8:06,1/4/2018 8:06,System
489,AcceptCarReq,CarRequest,1/4/2018 8:06,1/4/2018 8:06,System
489,ProcessNextCarReq,CarRequest,1/4/2018 8:06,1/4/2018 8:33,Chandler
490,NextCall,CarRequest,1/4/2018 8:08,1/4/2018 8:08,System
490,AcceptCarReq,CarRequest,1/4/2018 8:08,1/4/2018 8:08,System
490,ProcessNextCarReq,CarRequest,1/4/2018 8:08,1/4/2018 8:36,Monika
491,NextCall,CarRequest,1/4/2018 8:11,1/4/2018 8:11,System
491,AcceptCarReq,CarRequest,1/4/2018 8:11,1/4/2018 8:11,System
492,NextCall,DriverRequest,1/4/2018 8:14,1/4/2018 8:14,System
492,AcceptDriverReq,DriverRequest,1/4/2018 8:14,1/4/2018 8:41,System
492,ProcessNextdriverReq,DriverRequest,1/4/2018 8:14,1/4/2018 8:41,Pheobi
493,NextCall,CarRequest,1/4/2018 8:16,1/4/2018 8:16,System
493,AcceptCarReq,CarRequest,1/4/2018 8:16,1/4/2018 8:16,System
494,NextCall,CarRequest,1/4/2018 8:19,1/4/2018 8:19,System
494,AcceptCarReq,CarRequest,1/4/2018 8:19,1/4/2018 8:19,System
495,NextCall,CarRequest,1/4/2018 8:22,1/4/2018 8:22,System
495,AcceptCarReq,CarRequest,1/4/2018 8:22,1/4/2018 8:22,System
496,NextCall,CarRequest,1/4/2018 8:24,1/4/2018 8:24,System
496,AcceptCarReq,CarRequest,1/4/2018 8:24,1/4/2018 8:24,System
497,NextCall,CarRequest,1/4/2018 8:27,1/4/2018 8:27,System
497,AcceptCarReq,CarRequest,1/4/2018 8:27,1/4/2018 8:27,System
498,NextCall,CarRequest,1/4/2018 8:30,1/4/2018 8:30,System
498,AcceptCarReq,CarRequest,1/4/2018 8:30,1/4/2018 8:30,System
491,ProcessNextCarReq,CarRequest,1/4/2018 8:30,1/4/2018 8:49,Ross
488,DoneCarReq,CarRequest,1/4/2018 8:30,1/4/2018 8:30,System
499,NextCall,DriverRequest,1/4/2018 8:32,1/4/2018 8:32,System
499,AcceptDriverReq,DriverRequest,1/4/2018 8:32,1/4/2018 9:00,System
499,ProcessNextdriverReq,DriverRequest,1/4/2018 8:32,1/4/2018 9:00,Joe
489,DoneCarReq,CarRequest,1/4/2018 8:33,1/4/2018 8:33,System
493,ProcessNextCarReq,CarRequest,1/4/2018 8:33,1/4/2018 8:52,Chandler
500,NextCall,DriverRequest,1/4/2018 8:35,1/4/2018 8:35,System
500,AcceptDriverReq,DriverRequest,1/4/2018 8:35,1/4/2018 9:03,System
490,DoneCarReq,CarRequest,1/4/2018 8:36,1/4/2018 8:36,System
494,ProcessNextCarReq,CarRequest,1/4/2018 8:36,1/4/2018 8:55,Monika
501,NextCall,CarRequest,1/4/2018 8:38,1/4/2018 8:38,System
501,AcceptCarReq,CarRequest,1/4/2018 8:38,1/4/2018 8:38,System
502,NextCall,CarRequest,1/4/2018 8:40,1/4/2018 8:40,System
502,AcceptCarReq,CarRequest,1/4/2018 8:40,1/4/2018 8:40,System
492,DoneDriverReq,DriverRequest,1/4/2018 8:41,1/4/2018 8:41,System
500,ProcessNextdriverReq,DriverRequest,1/4/2018 8:41,1/4/2018 9:09,Pheobi
503,NextCall,DriverRequest,1/4/2018 8:43,1/4/2018 8:43,System
503,AcceptDriverReq,DriverRequest,1/4/2018 8:43,1/4/2018 9:11,System
504,NextCall,DriverRequest,1/4/2018 8:46,1/4/2018 8:46,System
504,AcceptDriverReq,DriverRequest,1/4/2018 8:46,1/4/2018 9:09,System
505,NextCall,CarRequest,1/4/2018 8:48,1/4/2018 8:48,System
505,AcceptCarReq,CarRequest,1/4/2018 8:48,1/4/2018 8:48,System
495,ProcessNextCarReq,CarRequest,1/4/2018 8:49,1/4/2018 9:08,Ross
491,DoneCarReq,CarRequest,1/4/2018 8:49,1/4/2018 8:49,System
506,NextCall,CarRequest,1/4/2018 8:51,1/4/2018 8:51,System
506,AcceptCarReq,CarRequest,1/4/2018 8:51,1/4/2018 8:51,System
496,ProcessNextCarReq,CarRequest,1/4/2018 8:52,1/4/2018 9:11,Chandler
493,DoneCarReq,CarRequest,1/4/2018 8:52,1/4/2018 8:52,System
507,NextCall,DriverRequest,1/4/2018 8:54,1/4/2018 8:54,System
507,AcceptDriverReq,DriverRequest,1/4/2018 8:54,1/4/2018 9:15,System
494,DoneCarReq,CarRequest,1/4/2018 8:55,1/4/2018 8:55,System
497,ProcessNextCarReq,CarRequest,1/4/2018 8:55,1/4/2018 9:15,Monika
508,NextCall,CarRequest,1/4/2018 8:56,1/4/2018 8:56,System
508,AcceptCarReq,CarRequest,1/4/2018 8:56,1/4/2018 8:56,System
509,NextCall,DriverRequest,1/4/2018 8:59,1/4/2018 8:59,System
509,AcceptDriverReq,DriverRequest,1/4/2018 8:59,1/4/2018 9:20,System
503,ProcessNextdriverReq,DriverRequest,1/4/2018 9:00,1/4/2018 9:20,Joe
499,DoneDriverReq,DriverRequest,1/4/2018 9:00,1/4/2018 9:00,System
495,DoneCarReq,CarRequest,1/4/2018 9:08,1/4/2018 9:08,System
498,ProcessNextCarReq,CarRequest,1/4/2018 9:08,1/4/2018 9:27,Ross
500,DoneDriverReq,DriverRequest,1/4/2018 9:09,1/4/2018 9:09,System
504,ProcessNextdriverReq,DriverRequest,1/4/2018 9:09,1/4/2018 9:30,Pheobi
496,DoneCarReq,CarRequest,1/4/2018 9:11,1/4/2018 9:11,System
501,ProcessNextCarReq,CarRequest,1/4/2018 9:11,1/4/2018 9:31,Chandler
497,DoneCarReq,CarRequest,1/4/2018 9:15,1/4/2018 9:15,System
502,ProcessNextCarReq,CarRequest,1/4/2018 9:15,1/4/2018 9:35,Monika
507,ProcessNextdriverReq,DriverRequest,1/4/2018 9:20,1/4/2018 9:43,Joe
503,DoneDriverReq,DriverRequest,1/4/2018 9:20,1/4/2018 9:20,System
498,DoneCarReq,CarRequest,1/4/2018 9:27,1/4/2018 9:27,System
505,ProcessNextCarReq,CarRequest,1/4/2018 9:27,1/4/2018 9:49,Ross
509,ProcessNextdriverReq,DriverRequest,1/4/2018 9:30,1/4/2018 9:57,Pheobi
504,DoneDriverReq,DriverRequest,1/4/2018 9:30,1/4/2018 9:30,System
501,DoneCarReq,CarRequest,1/4/2018 9:31,1/4/2018 9:31,System
506,ProcessNextCarReq,CarRequest,1/4/2018 9:31,1/4/2018 9:54,Chandler
508,ProcessNextCarReq,CarRequest,1/4/2018 9:35,1/4/2018 10:02,Monika
502,DoneCarReq,CarRequest,1/4/2018 9:35,1/4/2018 9:35,System
507,DoneDriverReq,DriverRequest,1/4/2018 9:43,1/4/2018 9:43,System
505,DoneCarReq,CarRequest,1/4/2018 9:49,1/4/2018 9:49,System
506,DoneCarReq,CarRequest,1/4/2018 9:54,1/4/2018 9:54,System
509,DoneDriverReq,DriverRequest,1/4/2018 9:57,1/4/2018 9:57,System
510,NextCall,CarRequest,1/4/2018 10:01,1/4/2018 10:01,System
510,AcceptCarReq,CarRequest,1/4/2018 10:01,1/4/2018 10:01,System
510,ProcessNextCarReq,CarRequest,1/4/2018 10:01,1/4/2018 10:28,Chandler
511,NextCall,CarRequest,1/4/2018 10:02,1/4/2018 10:02,System
511,AcceptCarReq,CarRequest,1/4/2018 10:02,1/4/2018 10:02,System
511,ProcessNextCarReq,CarRequest,1/4/2018 10:02,1/4/2018 10:30,Ross
508,DoneCarReq,CarRequest,1/4/2018 10:02,1/4/2018 10:02,System
512,NextCall,CarRequest,1/4/2018 10:03,1/4/2018 10:03,System
512,AcceptCarReq,CarRequest,1/4/2018 10:03,1/4/2018 10:03,System
512,ProcessNextCarReq,CarRequest,1/4/2018 10:03,1/4/2018 10:31,Monika
513,NextCall,DriverRequest,1/4/2018 10:05,1/4/2018 10:05,System
513,AcceptDriverReq,DriverRequest,1/4/2018 10:05,1/4/2018 10:32,System
513,ProcessNextdriverReq,DriverRequest,1/4/2018 10:05,1/4/2018 10:32,Joe
514,NextCall,CarRequest,1/4/2018 10:06,1/4/2018 10:06,System
514,AcceptCarReq,CarRequest,1/4/2018 10:06,1/4/2018 10:06,System
515,NextCall,CarRequest,1/4/2018 10:07,1/4/2018 10:07,System
515,AcceptCarReq,CarRequest,1/4/2018 10:07,1/4/2018 10:07,System
516,NextCall,CarRequest,1/4/2018 10:09,1/4/2018 10:09,System
516,AcceptCarReq,CarRequest,1/4/2018 10:09,1/4/2018 10:09,System
517,NextCall,CarRequest,1/4/2018 10:10,1/4/2018 10:10,System
517,AcceptCarReq,CarRequest,1/4/2018 10:10,1/4/2018 10:10,System
518,NextCall,DriverRequest,1/4/2018 10:11,1/4/2018 10:11,System
518,AcceptDriverReq,DriverRequest,1/4/2018 10:11,1/4/2018 10:39,System
518,ProcessNextdriverReq,DriverRequest,1/4/2018 10:11,1/4/2018 10:39,Pheobi
519,NextCall,CarRequest,1/4/2018 10:13,1/4/2018 10:13,System
519,AcceptCarReq,CarRequest,1/4/2018 10:13,1/4/2018 10:13,System
520,NextCall,CarRequest,1/4/2018 10:14,1/4/2018 10:14,System
520,AcceptCarReq,CarRequest,1/4/2018 10:14,1/4/2018 10:14,System
521,NextCall,CarRequest,1/4/2018 10:15,1/4/2018 10:15,System
521,AcceptCarReq,CarRequest,1/4/2018 10:15,1/4/2018 10:15,System
522,NextCall,DriverRequest,1/4/2018 10:17,1/4/2018 10:17,System
522,AcceptDriverReq,DriverRequest,1/4/2018 10:17,1/4/2018 10:44,System
523,NextCall,CarRequest,1/4/2018 10:18,1/4/2018 10:18,System
523,AcceptCarReq,CarRequest,1/4/2018 10:18,1/4/2018 10:18,System
524,NextCall,DriverRequest,1/4/2018 10:19,1/4/2018 10:19,System
524,AcceptDriverReq,DriverRequest,1/4/2018 10:19,1/4/2018 10:43,System
525,NextCall,CarRequest,1/4/2018 10:21,1/4/2018 10:21,System
525,AcceptCarReq,CarRequest,1/4/2018 10:21,1/4/2018 10:21,System
526,NextCall,CarRequest,1/4/2018 10:22,1/4/2018 10:22,System
526,AcceptCarReq,CarRequest,1/4/2018 10:22,1/4/2018 10:22,System
527,NextCall,DriverRequest,1/4/2018 10:23,1/4/2018 10:23,System
527,AcceptDriverReq,DriverRequest,1/4/2018 10:23,1/4/2018 10:45,System
528,NextCall,CarRequest,1/4/2018 10:25,1/4/2018 10:25,System
528,AcceptCarReq,CarRequest,1/4/2018 10:25,1/4/2018 10:25,System
529,NextCall,CarRequest,1/4/2018 10:26,1/4/2018 10:26,System
529,AcceptCarReq,CarRequest,1/4/2018 10:26,1/4/2018 10:26,System
530,NextCall,DriverRequest,1/4/2018 10:27,1/4/2018 10:27,System
530,AcceptDriverReq,DriverRequest,1/4/2018 10:27,1/4/2018 10:48,System
514,ProcessNextCarReq,CarRequest,1/4/2018 10:28,1/4/2018 10:46,Chandler
510,DoneCarReq,CarRequest,1/4/2018 10:28,1/4/2018 10:28,System
531,NextCall,DriverRequest,1/4/2018 10:29,1/4/2018 10:29,System
531,AcceptDriverReq,DriverRequest,1/4/2018 10:29,1/4/2018 10:49,System
511,DoneCarReq,CarRequest,1/4/2018 10:30,1/4/2018 10:30,System
515,ProcessNextCarReq,CarRequest,1/4/2018 10:30,1/4/2018 10:48,Ross
532,NextCall,DriverRequest,1/4/2018 10:30,1/4/2018 10:30,System
532,AcceptDriverReq,DriverRequest,1/4/2018 10:30,1/4/2018 10:49,System
512,DoneCarReq,CarRequest,1/4/2018 10:31,1/4/2018 10:31,System
516,ProcessNextCarReq,CarRequest,1/4/2018 10:31,1/4/2018 10:49,Monika
533,NextCall,CarRequest,1/4/2018 10:32,1/4/2018 10:32,System
